sample,family,variant,diameter_nm,energy_map,closure,reactive,cls,flags,theta_bri,bridging_capacity_umol_g,N_react_umol_g,TOF_s_1,N_react_uncapped_umol_g,TOF_uncapped_s_1,pair_fraction,iterations,inventory_residual
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_SBR1,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.909222,13.5581,0.519124,0.087455,5.685e-08,,0.9499,12,4.9e-10
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_SBR1,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.387644,13.5581,2.30487,1.63567,5.2557,0.717317,0.7876,11,-1.7e-12
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_SBR1,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.387644,13.5581,1.58783,2.37432,1.97078,1.91295,0.7876,11,-1.7e-12
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_SBR1,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.387644,13.5581,1.09385,3.44653,0.739004,5.10146,0.7876,11,-1.7e-12
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_SBR1,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.387644,13.5581,0.519124,7.26223,0.103911,,0.7876,11,-1.7e-12
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_SBR1,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.767503,13.5581,2.30487,0.872066,10.4059,0.19316,0.8497,9,3.3e-13
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_SBR1,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.767503,13.5581,1.58783,1.26588,0.562485,3.57343,0.8497,9,3.3e-13
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_SBR1,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.767503,13.5581,1.09385,1.83754,0.0304049,,0.8497,9,3.3e-13
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_SBR1,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.767503,13.5581,0.519124,3.87191,8.88403e-05,,0.8497,9,3.3e-13
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_SBR1,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.928119,13.5581,2.30487,0.0196974,12.5835,0.0036079,0.8855,8,2.8e-14
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_SBR1,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.928119,13.5581,1.58783,0.0285926,0.0650168,,0.8855,8,2.8e-14
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_SBR1,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.928119,13.5581,1.09385,0.0415047,0.000335931,,0.8855,8,2.8e-14
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_SBR1,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.928119,13.5581,0.519124,0.087455,8.96805e-09,,0.8855,8,2.8e-14
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.956606,13.5581,2.30487,0.980532,12.9697,0.174252,0.007453,8,-7.5e-13
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.956606,13.5581,1.58783,1.42333,0.0244223,,0.007453,8,-7.5e-13
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.956606,13.5581,1.09385,2.06609,4.59879e-05,,0.007453,8,-7.5e-13
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.956606,13.5581,0.519124,4.35349,1.63063e-10,,0.007453,8,-7.5e-13
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999404,13.5581,2.30487,1.63567,13.55,0.278229,0.3634,5,2.1e-14
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999404,13.5581,1.58783,2.37432,4.81758e-06,,0.3634,5,2.1e-14
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999404,13.5581,1.09385,3.44653,1.71285e-12,,0.3634,5,2.1e-14
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999404,13.5581,0.519124,7.26223,2.16522e-25,,0.3634,5,2.1e-14
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.99991,13.5581,2.30487,1.70075,13.5568,0.289153,0.7913,11,5.7e-14
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.99991,13.5581,1.58783,2.46879,1.09406e-07,,0.7913,11,5.7e-14
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.99991,13.5581,1.09385,3.58366,8.82923e-16,,0.7913,11,5.7e-14
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.99991,13.5581,0.519124,7.55118,5.75026e-32,,0.7913,11,5.7e-14
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999955,13.5581,2.30487,0.872066,13.5575,0.148258,0.8837,13,-1.4e-13
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999955,13.5581,1.58783,1.26588,2.71619e-08,,0.8837,13,-1.4e-13
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999955,13.5581,1.09385,1.83754,5.44179e-17,,0.8837,13,-1.4e-13
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999955,13.5581,0.519124,3.87191,2.18427e-34,,0.8837,13,-1.4e-13
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999982,13.5581,2.30487,0.0196974,13.5578,0.00334862,0.9482,10,2.2e-10
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999982,13.5581,1.58783,0.0285926,4.57595e-09,,0.9482,10,2.2e-10
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999982,13.5581,1.09385,0.0415047,1.54445e-18,,0.9482,10,2.2e-10
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999982,13.5581,0.519124,0.087455,1.75936e-37,,0.9482,10,2.2e-10
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.999425,13.5581,2.30487,1.63567,13.5503,0.278223,0.1114,11,-7.1e-15
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.999425,13.5581,1.58783,2.37432,4.48736e-06,,0.1114,11,-7.1e-15
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.999425,13.5581,1.09385,3.44653,1.48605e-12,,0.1114,11,-7.1e-15
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.999425,13.5581,0.519124,7.26223,1.62974e-25,,0.1114,11,-7.1e-15
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999958,13.5581,2.30487,0.872066,13.5575,0.148258,0.8764,11,1.2e-11
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999958,13.5581,1.58783,1.26588,2.41548e-08,,0.8764,11,1.2e-11
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999958,13.5581,1.09385,1.83754,4.30355e-17,,0.8764,11,1.2e-11
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999958,13.5581,0.519124,3.87191,1.36607e-34,,0.8764,11,1.2e-11
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999991,13.5581,2.30487,0.0196974,13.5579,0.00334859,0.8961,10,3.0e-12
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999991,13.5581,1.58783,0.0285926,1.13625e-09,,0.8961,10,3.0e-12
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999991,13.5581,1.09385,0.0415047,9.52257e-20,,0.8961,10,3.0e-12
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999991,13.5581,0.519124,0.087455,6.68828e-40,,0.8961,10,3.0e-12
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.197771,13.5581,2.30487,0.980532,2.68139,0.842847,0.6465,10,-3.6e-15
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.197771,13.5581,1.58783,1.42333,1.72567,1.30964,0.6465,10,-3.6e-15
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.197771,13.5581,1.09385,2.06609,1.11059,2.03495,0.6465,10,-3.6e-15
A600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.197771,13.5581,0.519124,4.35349,0.459989,4.91316,0.6465,10,-3.6e-15
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.385759,13.5581,2.30487,1.63567,5.23015,0.720821,0.7749,9,-4.3e-14
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.385759,13.5581,1.58783,2.37432,1.97329,1.91051,0.7749,9,-4.3e-14
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.385759,13.5581,1.09385,3.44653,0.744507,5.06375,0.7749,9,-4.3e-14
R500,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.385759,13.5581,0.519124,7.26223,0.10598,,0.7749,9,-4.3e-14
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.597501,13.5581,2.30487,1.70075,8.10096,0.483893,0.8568,7,-3.7e-13
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.597501,13.5581,1.58783,2.46879,1.3124,2.9869,0.8568,7,-3.7e-13
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.597501,13.5581,1.09385,3.58366,0.212616,18.437,0.8568,7,-3.7e-13
R600,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.597501,13.5581,0.519124,7.55118,0.00558025,,0.8568,7,-3.7e-13
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.7404,13.5581,2.30487,0.872066,10.0384,0.200231,0.8996,8,-1.1e-13
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.7404,13.5581,1.58783,1.26588,0.676511,2.97113,0.8996,8,-1.1e-13
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.7404,13.5581,1.09385,1.83754,0.0455917,,0.8996,8,-1.1e-13
R800,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.7404,13.5581,0.519124,3.87191,0.000207066,,0.8996,8,-1.1e-13
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.911115,13.5581,2.30487,0.0196974,12.353,0.00367523,0.9497,14,2.7e-11
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.911115,13.5581,1.58783,0.0285926,0.0975949,,0.9497,14,2.7e-11
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.911115,13.5581,1.09385,0.0415047,0.000771051,,0.9497,14,2.7e-11
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.911115,13.5581,0.519124,0.087455,4.81278e-08,,0.9497,14,2.7e-11
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.384556,13.5581,2.30487,1.63567,5.21384,0.723076,0.7788,10,1.0e-11
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.384556,13.5581,1.58783,2.37432,1.97485,1.90901,0.7788,10,1.0e-11
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.384556,13.5581,1.09385,3.44653,0.748017,5.04,0.7788,10,1.0e-11
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.384556,13.5581,0.519124,7.26223,0.107316,,0.7788,10,1.0e-11
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.762449,13.5581,2.30487,0.872066,10.3373,0.194441,0.8553,9,2.9e-13
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.762449,13.5581,1.58783,1.26588,0.583339,3.44568,0.8553,9,2.9e-13
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.762449,13.5581,1.09385,1.83754,0.032918,,0.8553,9,2.9e-13
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.762449,13.5581,0.519124,3.87191,0.000104824,,0.8553,9,2.9e-13
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,LOCAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.929986,13.5581,2.30487,0.0196974,12.6088,0.00360066,0.8896,8,-4.3e-14
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,LOCAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.929986,13.5581,1.58783,0.0285926,0.0618087,,0.8896,8,-4.3e-14
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,LOCAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.929986,13.5581,1.09385,0.0415047,0.000302988,,0.8896,8,-4.3e-14
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_L2,LOCAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.929986,13.5581,0.519124,0.087455,7.28077e-09,,0.8896,8,-4.3e-14
A600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.91741,13.5581,2.30487,0.980532,12.4383,0.181697,0.00382,7,1.1e-14
A600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.91741,13.5581,1.58783,1.42333,0.0848425,,0.00382,7,1.1e-14
A600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.91741,13.5581,1.09385,2.06609,0.000578717,,0.00382,7,1.1e-14
A600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.91741,13.5581,0.519124,4.35349,2.69259e-08,,0.00382,7,1.1e-14
R500,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.997574,13.5581,2.30487,1.63567,13.5252,0.278739,0.1243,6,1.8e-12
R500,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.997574,13.5581,1.58783,2.37432,7.95823e-05,,0.1243,6,1.8e-12
R500,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.997574,13.5581,1.09385,3.44653,4.68263e-10,,0.1243,6,1.8e-12
R500,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.997574,13.5581,0.519124,7.26223,1.6212e-20,,0.1243,6,1.8e-12
R600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999897,13.5581,2.30487,1.70075,13.5567,0.289157,0.771,12,0.0e+00
R600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999897,13.5581,1.58783,2.46879,1.42528e-07,,0.771,12,0.0e+00
R600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999897,13.5581,1.09385,3.58366,1.49846e-15,,0.771,12,0.0e+00
R600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999897,13.5581,0.519124,7.55118,1.65629e-31,,0.771,12,0.0e+00
R800,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,2.30487,0.872066,13.5574,0.148258,0.8791,12,2.8e-14
R800,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,1.58783,1.26588,3.04734e-08,,0.8791,12,2.8e-14
R800,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,1.09385,1.83754,6.84961e-17,,0.8791,12,2.8e-14
R800,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,0.519124,3.87191,3.46063e-34,,0.8791,12,2.8e-14
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999981,13.5581,2.30487,0.0196974,13.5578,0.00334862,0.9477,10,1.6e-10
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999981,13.5581,1.58783,0.0285926,4.79902e-09,,0.9477,10,1.6e-10
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999981,13.5581,1.09385,0.0415047,1.6987e-18,,0.9477,10,1.6e-10
R1000,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999981,13.5581,0.519124,0.087455,2.12835e-37,,0.9477,10,1.6e-10
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.997585,13.5581,2.30487,1.63567,13.5253,0.278736,0.01898,12,-1.4e-14
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.997585,13.5581,1.58783,2.37432,7.88828e-05,,0.01898,12,-1.4e-14
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.997585,13.5581,1.09385,3.44653,4.60063e-10,,0.01898,12,-1.4e-14
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.997585,13.5581,0.519124,7.26223,1.5649e-20,,0.01898,12,-1.4e-14
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,2.30487,0.872066,13.5574,0.148258,0.8779,11,5.7e-14
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,1.58783,1.26588,2.99448e-08,,0.8779,11,5.7e-14
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,1.09385,1.83754,6.61404e-17,,0.8779,11,5.7e-14
R800,pairs_frozen,ZHA2017 frozen at 800 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.999953,13.5581,0.519124,3.87191,3.22668e-34,,0.8779,11,5.7e-14
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_CONT xi 0.5,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999989,13.5581,2.30487,0.0196974,13.5579,0.0033486,0.9104,10,6.0e-13
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999989,13.5581,1.58783,0.0285926,1.67057e-09,,0.9104,10,6.0e-13
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999989,13.5581,1.09385,0.0415047,2.05844e-19,,0.9104,10,6.0e-13
R1000,pairs_frozen,ZHA2017 frozen at 1000 C,900,LI_CONT xi 0.5,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.999989,13.5581,0.519124,0.087455,3.12523e-39,,0.9104,10,6.0e-13
A600,pairs_eq,ZHA2017 at 600 C,900,LI_CONT xi 0.5,LOCAL,BRI,BOUNDARY,PAIRS_BEYOND_DILUTE,0.0811742,13.5581,1.10056,2.05349,1.10056,2.05349,0.663,15,7.7e-13
